wave,post_url,post_owner,commenter,likes,text
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,the_kenwebber,3,The bunny is absolutely revolting 🤣🤣🤮why the colour? 🤣🤣🤣
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,nouveau_riche_x_ricci,4,Personally I like nylon that's me... I purchased the speedy 30 silk tech and the shorts silk tech... I love the bag but they made adjustments from the runway to store. They romeve the lock 🔐 clochette and removed some leather from the strap ... i still like the bag but was disappointed ill send you pictures
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,desloveslv,3,💀
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,hot_joy_models,25,This is what happens when you have a personality instead of a designer in the designer position
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,anthomeee,19,"What’s worse is they have started coating the Vachetta in a top layer that doesn’t really patina. It’s horrible, esp in the pre aged patina colour on all these newer bags"
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,thomasleukart,2,LV got so ugly over the years
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,thenordicequinox,2,Plastic is fantastic! 🤣
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,laurentrouble_xoxo,2,Ludicrous prices for tacky logomania garbage.. Everything from LV lately is either poorly designed or wildly impractical
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,kslr_,1,TRASH!
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,ourlordandxavier,1,😂😂😂😂😂
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,j_ganster69,1,I cried laughing. Your points are valid
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,panos_1453,3,"Saw them in person, they look messy. The leather is too heavy for this type of fabric. It's not giving."
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,jasper_holden,1,"Louis Vuitton is plane toxic ,"
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,somethingreally_f,6,Did they just counterfeit Acne’s Camero bag….🫩
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,juliusmaass,2,"I agree , bought in 2023 the Keepal 25 , only bag I needed 🤣"
w3,https://www.instagram.com/p/DamZiG6xIri/,theclosetbyconnor_,brentoy.official,6,Well articulated Connor! 🤣🤣☠️
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,kellyaugustine,8,@brotherwiththebeard is that ONEEE!
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,simplybypatt,1,💯 🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,altaraestheticsco,1,This is the Lord's work.
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,orlandomont_,0,Love this!
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,byroderickfranco,1,@brotherwiththebeard the 🐐
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,serpico.don,4,Love this
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,levontemorring,2,"Ayyy bro!! Thank you for featuring me at the beginning, I had to double take for a second. You’re a master in your own man brother 🙏🏾🙏🏾🫰🏾"
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,santana_0130,1,I love it ❤️ 🔥🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,pebbleztherebel,1,Yea he’s goated for sure!
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,je55y_,1,Yess!!! The best 🔥🔥 He is amazing love this 🙌🏽@brotherwiththebeard
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,ivan_djoko21,0,@jamal.rosyne 🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,itsyourcousinjim,0,Truly enjoyed this ❤️
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,luiscapo_,3,Y lo mejor que nos representa demasiado 🔥🇵🇷  @brotherwiththebeard
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,maxheron,0,My goal is to be featured on this.
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,mikeaaronj,1,Definitely one of the best
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,joel_bigguystyle,5,One big guy out of four come on mate if you are doing a video on this do it on actual big guys
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,dadthrowsfits,9,You need to check out @garvn__ ! Dude is wildly cool and very unique - in addition to being one of the nicest humans you’re likely to meet
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,pyreaux_,60,Normalize men celebrating other men 🔥👏
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,imkeenon_,4,But we need the links where to find the clothing
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,imkeenon_,1,"Yea, Bro go crazy"
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,werkwithlee,0,Niceee you have to checkout @thedapperbanker his big & tall style is 🔥🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,willbsmith2,2,My son n law @nickforeman__ is vibey too!! Follow him everybody!!
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,savant.archives,5,Man this is amazing brother 🔥🔥🔥🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,essiegolden,2,🔥🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,lilianariveradesigns,2,"@brotherwiththebeard kills it every time, impecable taste! I was excited when he bought a jewelry piece from me."
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,chef_pablo__,0,@savant.jpeg 👏👏👏👏👏
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,gentlemanquality,2,"💯!! Agreed, iconic sense of style!"
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,steamin.beamin,3,"Thanks for starting this series, @brotherwiththebeard is a true inspiration"
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,dominiqueashonjones,2,Yessirskiii 💪🏾 great pick @brotherwiththebeard
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,bigkuma_7,1,Ouuuuhhhh I’m excited for this series let me book my seat. 😎😂
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,brownconyyyyy,7,"You’re absolutely right! And Fendi menswear is also a disaster. I have some shirts and jackets from the Silvia Venturini Fendi era and they are colorful, joyful and playful, while the new menswear is boring and bleak. Maybe it’s time for me to turn to Marni."
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,abbiravers,13,I don't understand why everything is black 😭 hard pass
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,cassy.j.j,6,"I dunno, to be fair, it is giving 2026"
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,mdzulkar9,2,The Fendi cigarette box bags were fun. I really wanted that one
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,mrparas_ck,3,Fendi’s austerity collection
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,vintagelover83,36,And the only fun and colour is literally recycling old stuff.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,beaudoir,5,Points 👏🏼 Were 👏🏼 Made 👏🏼😂
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,hollygrace.fashionmode,3,This is so depressing
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,raindrop.raina,10,"Yes thank you, I felt it at the recent Fendi exotics event. Everything was super serious and sombre, perfect for funerary garbs. I wish they never got Maria Grazia Chiuri in. Silvia Venturi Fendi was killing it in those interim collections and I wish I got some of that magic late November last year."
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,fifis_fabulous_fendis,4,😂💀 yeh Fendi bring back the whimsy!!!! And the colour 🌈
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,mgt89,22,Maybe we need to have sad Fendi to save money for a few years then we can appreciate when fun Fendi comes back one day?
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,elchicofendi_,2,Is a little bit diferent but still love it 😢
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,living_lux_with_meredith,4,😂
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,jadoregiason,2,☠️
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,photosbyjrd,1,👏👏👏👏
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,brotherwiththebeard,58,Love my g! I appreciate that. I think you described my style very well 🫡
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,tooprecarious,1,Can’t believe I’m not on this list
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,omgharman,2,🔥🔥
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,makaya_safo,1,u never miss🫵🏾🔥
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,christophfig,0,So good brother 🔥🙌
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,sito__ortiz,0,Love your content! Any tips on what proper length should be on those wider trousers? They look fantastic here but I’d be nervous I couldn’t wear myself.
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,unc.giddy,0,Everything but the brown top went hard! Now I want loafers
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,vine.fits,1,Styled so well🔥
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,jules.brdi,1,👏👏🔥
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,bislu_zaddyjournal,1,
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,serpico.don,1,Sheeesh 🔥🔥
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,alexsaintablett,1,"I’m tempted by the Acne loafers, got my initials pre-monogrammed!!"
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,he__isaj,1,Fire🔥
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,seacordeiro,1,😮‍💨😮‍💨😮‍💨
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,lazarnedkov,1,clean bro!
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,birmingham_.explore,0,Share this with me 🙌
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,yangchiediadem,1,neat bro
w4,https://www.instagram.com/p/DcRYMDJCmAU/,,richies_vogue,1,The second fit🔥
w4,https://www.instagram.com/p/CYl8HDwNG4u/,,golden_style_ir_tabligh,0,سعید لایک کن 😂
w4,https://www.instagram.com/p/CYl8HDwNG4u/,,golden_style_ir_tabligh,0,😍😍😍
w4,https://www.instagram.com/p/CYl8HDwNG4u/,,zahrakhodabaneh,0,👏👏😍
w4,https://www.instagram.com/p/CYl8HDwNG4u/,,zahrakhodabaneh,0,سعید جان توباعث افتخارمانی  ای ول داری پسرم
w4,https://www.instagram.com/p/CYl8HDwNG4u/,,sahar.far66,0,بهترینید👏👏👏
w4,https://www.instagram.com/p/DctcUV1CrxX/,,charissa_johnson,0,🔥🔥🔥
w4,https://www.instagram.com/p/DctcUV1CrxX/,,tata_bandumba,0,They’re all great 🙌🔥can’t wait for more
w4,https://www.instagram.com/p/DctcUV1CrxX/,,simplydaryl,0,The fit 👏
w4,https://www.instagram.com/p/DctcUV1CrxX/,,christophfig,0,Looking sharp brother 👏
w4,https://www.instagram.com/p/DctcUV1CrxX/,,birmingham_magazine,0,Send me this post
w4,https://www.instagram.com/p/DctcUV1CrxX/,,navkhuttan,0,Love these
w4,https://www.instagram.com/p/DctcUV1CrxX/,,izabellaludwikowska,0,Nice🔥🔥
w4,https://www.instagram.com/p/DctcUV1CrxX/,,bigkuma_7,0,🙌🏾 Always on point 🔥🔥
w4,https://www.instagram.com/p/DctcUV1CrxX/,,birmingham_.explore,0,Share this with me 🙌
w4,https://www.instagram.com/p/DctcUV1CrxX/,,jonjon_prejean,0,Crisp bro 👌🏾
w4,https://www.instagram.com/p/DctcUV1CrxX/,,richies_vogue,0,Too good🔥
w4,https://www.instagram.com/p/DctcUV1CrxX/,,noboringday,0,Need a berska and fashionova cart of pants😔
w4,https://www.instagram.com/p/DctcUV1CrxX/,,leon.eefe,0,🔥👏🏾
w4,https://www.instagram.com/p/DctcUV1CrxX/,,serpico.don,0,Sensational
w4,https://www.instagram.com/p/DctcUV1CrxX/,,birmingham__vibes_,0,Can I share it sand me 😍
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,sohasheikh__,0,Awesome 👍
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,sohasheikh__,0,Outstanding Quality @mjmoutdoorofficial
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,azika_nadeem_123,0,Beautiful
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,azika_nadeem_123,0,Awesome
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,ranirani78639,0,Wonderful
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,ranirani78639,0,Highly recommend
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,ranirani78639,0,Fantastic
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,ranirani78639,0,Absolutely Amazing
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,rozina.furqan,0,Great 👍
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,rozina.furqan,0,Amazing 😍
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,rozina.furqan,0,Awesome 👍
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,shahidaparveenriaz1,0,😍
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,hamzatooba123,0,❤️❤️❤️
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,shahidaparveenriaz1,0,😍
w4,https://www.instagram.com/p/DLIEJQHMIS-/,,furqan.khatri89,0,Highly recommended 😍😍
w4,https://www.instagram.com/p/DZfx_LEOomh/,,sweetpeas_cleaning,0,❤️🔥🙌👏😍
w4,https://www.instagram.com/p/DZfx_LEOomh/,,siobhan_crowth,1,Love this 🔥🔥🔥
w4,https://www.instagram.com/p/DZfx_LEOomh/,,clarecockram,1,❤️🙌
w4,https://www.instagram.com/p/DZfx_LEOomh/,,emmamaddoxx,1,👏😍❤️
w4,https://www.instagram.com/p/DZfx_LEOomh/,,libertywhedge_,1,❤️❤️❤️❤️
w4,https://www.instagram.com/p/DZfx_LEOomh/,,siobhannballard,1,😍
w4,https://www.instagram.com/p/DZfx_LEOomh/,,sarah.colley85,1,Yes James 👏 love this
w4,https://www.instagram.com/p/DcZDm0cJDVa/,,dylanirsm,1,So excited for the new game.
w4,https://www.instagram.com/p/DcZDm0cJDVa/,,fuzzygreyowl,1,🔑 🗡️
w4,https://www.instagram.com/p/DcZDm0cJDVa/,,elite.fitmodel__,0,🔥ѕєη∂_мє_тнιѕ_ρσѕт🔥
w4,https://www.instagram.com/p/DcZDm0cJDVa/,,losangeles.spotlights,0,SeNd Me This Post 💞
w4,https://www.instagram.com/p/DcZDm0cJDVa/,,danitrj009,1,I didn't know you liked kingdom hearts
w4,https://www.instagram.com/p/DcZDm0cJDVa/,,walkingwithjulius,1,#Keyblade #KingdomHearts #SoraVibes #KingdomHeartsFan #DisneyGamer #GeekLife #CosplayVibes #FantasyAdventure #KeybladeWielder #HeartlessHunter #GamingLife #GamerDad #BigGuyStyle #BearStyle #BigAndHandsome #FitnessJourney #WalkingWithJulius #SFAdventure #SanFrancisco #ForestAdventure #AdventureTime #Gaymer #GaymerLife #LGBTQGamer #PapiVibes
w4,https://www.instagram.com/p/DaxrIXeDXu0/,,j.yotirmoy,1,Which perfumes please!
w4,https://www.instagram.com/p/DaxrIXeDXu0/,,americancrew_spain,1,🙌🙌🙌
w4,https://www.instagram.com/p/DaxrIXeDXu0/,,jordanvr10,1,Love this
w4,https://www.instagram.com/p/DaxrIXeDXu0/,,marlyoffduty,1,😍😍😍
w4,https://www.instagram.com/p/DZlDZ4Qkj0u/,,_100dks,0,Drape
w4,https://www.instagram.com/p/DZlDZ4Qkj0u/,,sastreriatrabancal,0,Drape
w4,https://www.instagram.com/p/DZlDZ4Qkj0u/,,marceloalmeidasp2010,0,Drape
w4,https://www.instagram.com/p/DZlDZ4Qkj0u/,,25.52beunique,0,Drape
w4,https://www.instagram.com/p/DW0XWMGEx4t/,,sakushyyy,1,Tie kidhr se lete itne aesthetic
w4,https://www.instagram.com/p/DW0XWMGEx4t/,,_anjali_11_03,1,Vibe h🔥
w4,https://www.instagram.com/p/DW0XWMGEx4t/,,ankita_kaushikk,1,Aesthetics on peak
w4,https://www.instagram.com/p/DW0XWMGEx4t/,,ankita_kaushikk,1,🌻😍
w4,https://www.instagram.com/p/DDHGoNvt9ea/,,a.hint.of_mj,1,Dapper.
w4,https://www.instagram.com/p/DDHGoNvt9ea/,,jasminerosarie,1,🔥
w4,https://www.instagram.com/p/DDHGoNvt9ea/,,kingnolii,1,🔥🔥🔥🔥
w4,https://www.instagram.com/p/DDHGoNvt9ea/,,jhori_brisa,1,The last pic 😂
w4,https://www.instagram.com/p/DDHGoNvt9ea/,,t_oddg,1,That’s a smooth brother right there👏🏾
w4,https://www.instagram.com/p/DDHGoNvt9ea/,,_summersbreeze,1,😍
w4,https://www.instagram.com/p/DDHGoNvt9ea/,,kou_d_rac,1,Great angle ❤️🙌
w4,https://www.instagram.com/p/DV-fe8aCeQM/,,k.w.a.b.a,1,‼️‼️
w4,https://www.instagram.com/p/DV-fe8aCeQM/,,victorialatu,1,🔥🔥🔥
w4,https://www.instagram.com/p/DV-fe8aCeQM/,,iamflowy1,1,🔥🔥🔥🔥
w4,https://www.instagram.com/p/DV-fe8aCeQM/,,wemakestori,1,Damn 🔥🔥🔥
w4,https://www.instagram.com/p/DV-fe8aCeQM/,,__royal__rajput__.89,1,"Nice, 🇦🇺@australians.icon"
w4,https://www.instagram.com/p/DV-fe8aCeQM/,,silver_empress_,1,Looking good ✨️
w4,https://www.instagram.com/p/DV-fe8aCeQM/,,onlyrohansharma,1,Dropping more heat now onwards 🔥 Follow if you not following still💀
w4,https://www.instagram.com/p/DUY2qvVEkt4/,,isaacstegman,1,Hot Rod for the W 🙌
w4,https://www.instagram.com/p/DUY2qvVEkt4/,,truq_travel,0,#luggage #meme #notbasic #mensluggage #hotrod
w4,https://www.instagram.com/p/DVDsX5hADMy/,,queeenayz,1,this is amazing 😍
w4,https://www.instagram.com/p/DVDsX5hADMy/,,jay_spru,1,Cultured ✅
w4,https://www.instagram.com/p/DVDsX5hADMy/,,realestatenikki,1,😍😍
w4,https://www.instagram.com/p/DVDsX5hADMy/,,its._.chelly,1,Living the dreammmm
w4,https://www.instagram.com/p/DVDsX5hADMy/,,obeymydope_ness,1,🔥🔥
w4,https://www.instagram.com/p/DVDsX5hADMy/,,thatgirlmersedes,1,🔥🔥🔥🔥
w4,https://www.instagram.com/p/DVDsX5hADMy/,,dexteroj,1,🔥🔥🔥
w4,https://www.instagram.com/p/DVDsX5hADMy/,,drjoutlaw757,1,Yessir drip 🔥 comfortable right ? Once it’s finally on it’s like nice lol. Kamakura a nice calm place. Not sure if you all took bullet train over to Kyoto yet
w4,https://www.instagram.com/p/DVDsX5hADMy/,,t_oddg,0,Y’all look sick 🔥🔥🔥
w4,https://www.instagram.com/p/DVDsX5hADMy/,,arham.wav,1,🔥🔥
